in:Setback_N,in:Setback_M,in:Setback_S,in:Height_N,in:Height_M,in:Height_S,out:blank,out:DirSunChange,out:AvgDirSun,out:SolRadChange,out:AvgSolRad,img_1,img_2,img_3,img_4,img_5,img_6
42,84,84,13,13,52,,+11.22,+4.33,+6.49,+0.45,northarrow.png,-83.6.52.-83.6.13.-41.8.13_1.png,-83.6.52.-83.6.13.-41.8.13_3.png,LegendDirSun.png,-83.6.52.-83.6.13.-41.8.13_2.png,LegendSolRad.png
42,84,42,13,13,52,,+16.78,+4.55,+15.66,+0.48,northarrow.png,-41.8.52.-83.6.13.-41.8.13_1.png,-41.8.52.-83.6.13.-41.8.13_3.png,LegendDirSun.png,-41.8.52.-83.6.13.-41.8.13_2.png,LegendSolRad.png
42,84,0,13,13,52,,+18.53,+4.62,+19.52,+0.50,northarrow.png,0.52.-83.6.13.-41.8.13_1.png,0.52.-83.6.13.-41.8.13_3.png,LegendDirSun.png,0.52.-83.6.13.-41.8.13_2.png,LegendSolRad.png
42,42,84,13,13,13,,+18.54,+4.62,+19.49,+0.50,northarrow.png,-83.6.13.-41.8.13.-41.8.13_1.png,-83.6.13.-41.8.13.-41.8.13_3.png,LegendDirSun.png,-83.6.13.-41.8.13.-41.8.13_2.png,LegendSolRad.png
42,42,42,13,13,13,,+18.54,+4.62,+19.51,+0.50,northarrow.png,-41.8.13.-41.8.13.-41.8.13_1.png,-41.8.13.-41.8.13.-41.8.13_3.png,LegendDirSun.png,-41.8.13.-41.8.13.-41.8.13_2.png,LegendSolRad.png
42,42,0,13,13,13,,+18.54,+4.62,+19.52,+0.50,northarrow.png,0.13.-41.8.13.-41.8.13_1.png,0.13.-41.8.13.-41.8.13_3.png,LegendDirSun.png,0.13.-41.8.13.-41.8.13_2.png,LegendSolRad.png
42,42,84,13,13,26,,+18.28,+4.61,+18.86,+0.50,northarrow.png,-83.6.26.-41.8.13.-41.8.13_1.png,-83.6.26.-41.8.13.-41.8.13_3.png,LegendDirSun.png,-83.6.26.-41.8.13.-41.8.13_2.png,LegendSolRad.png
42,42,42,13,13,26,,+18.53,+4.62,+19.47,+0.50,northarrow.png,-41.8.26.-41.8.13.-41.8.13_1.png,-41.8.26.-41.8.13.-41.8.13_3.png,LegendDirSun.png,-41.8.26.-41.8.13.-41.8.13_2.png,LegendSolRad.png
42,42,0,13,13,26,,+18.54,+4.62,+19.52,+0.50,northarrow.png,0.26.-41.8.13.-41.8.13_1.png,0.26.-41.8.13.-41.8.13_3.png,LegendDirSun.png,0.26.-41.8.13.-41.8.13_2.png,LegendSolRad.png
42,42,84,13,13,39,,+15.91,+4.51,+14.36,+0.48,northarrow.png,-83.6.39.-41.8.13.-41.8.13_1.png,-83.6.39.-41.8.13.-41.8.13_3.png,LegendDirSun.png,-83.6.39.-41.8.13.-41.8.13_2.png,LegendSolRad.png
42,42,42,13,13,39,,+18.40,+4.61,+19.08,+0.50,northarrow.png,-41.8.39.-41.8.13.-41.8.13_1.png,-41.8.39.-41.8.13.-41.8.13_3.png,LegendDirSun.png,-41.8.39.-41.8.13.-41.8.13_2.png,LegendSolRad.png
42,42,0,13,13,39,,+18.54,+4.62,+19.52,+0.50,northarrow.png,0.39.-41.8.13.-41.8.13_1.png,0.39.-41.8.13.-41.8.13_3.png,LegendDirSun.png,0.39.-41.8.13.-41.8.13_2.png,LegendSolRad.png
42,42,84,13,13,52,,+11.23,+4.33,+6.49,+0.45,northarrow.png,-83.6.52.-41.8.13.-41.8.13_1.png,-83.6.52.-41.8.13.-41.8.13_3.png,LegendDirSun.png,-83.6.52.-41.8.13.-41.8.13_2.png,LegendSolRad.png
42,42,42,13,13,52,,+16.78,+4.55,+15.66,+0.48,northarrow.png,-41.8.52.-41.8.13.-41.8.13_1.png,-41.8.52.-41.8.13.-41.8.13_3.png,LegendDirSun.png,-41.8.52.-41.8.13.-41.8.13_2.png,LegendSolRad.png
42,42,0,13,13,52,,+18.54,+4.62,+19.52,+0.50,northarrow.png,0.52.-41.8.13.-41.8.13_1.png,0.52.-41.8.13.-41.8.13_3.png,LegendDirSun.png,0.52.-41.8.13.-41.8.13_2.png,LegendSolRad.png
42,0,84,13,13,13,,+18.54,+4.62,+19.49,+0.50,northarrow.png,-83.6.13.0.13.-41.8.13_1.png,-83.6.13.0.13.-41.8.13_3.png,LegendDirSun.png,-83.6.13.0.13.-41.8.13_2.png,LegendSolRad.png
42,0,42,13,13,13,,+18.54,+4.62,+19.51,+0.50,northarrow.png,-41.8.13.0.13.-41.8.13_1.png,-41.8.13.0.13.-41.8.13_3.png,LegendDirSun.png,-41.8.13.0.13.-41.8.13_2.png,LegendSolRad.png
42,0,0,13,13,13,,+18.54,+4.62,+19.52,+0.50,northarrow.png,0.13.0.13.-41.8.13_1.png,0.13.0.13.-41.8.13_3.png,LegendDirSun.png,0.13.0.13.-41.8.13_2.png,LegendSolRad.png
42,0,84,13,13,26,,+18.28,+4.61,+18.86,+0.50,northarrow.png,-83.6.26.0.13.-41.8.13_1.png,-83.6.26.0.13.-41.8.13_3.png,LegendDirSun.png,-83.6.26.0.13.-41.8.13_2.png,LegendSolRad.png
42,0,42,13,13,26,,+18.53,+4.62,+19.47,+0.50,northarrow.png,-41.8.26.0.13.-41.8.13_1.png,-41.8.26.0.13.-41.8.13_3.png,LegendDirSun.png,-41.8.26.0.13.-41.8.13_2.png,LegendSolRad.png
42,0,0,13,13,26,,+18.54,+4.62,+19.52,+0.50,northarrow.png,0.26.0.13.-41.8.13_1.png,0.26.0.13.-41.8.13_3.png,LegendDirSun.png,0.26.0.13.-41.8.13_2.png,LegendSolRad.png
42,0,84,13,13,39,,+15.91,+4.51,+14.36,+0.48,northarrow.png,-83.6.39.0.13.-41.8.13_1.png,-83.6.39.0.13.-41.8.13_3.png,LegendDirSun.png,-83.6.39.0.13.-41.8.13_2.png,LegendSolRad.png
42,0,42,13,13,39,,+18.40,+4.61,+19.08,+0.50,northarrow.png,-41.8.39.0.13.-41.8.13_1.png,-41.8.39.0.13.-41.8.13_3.png,LegendDirSun.png,-41.8.39.0.13.-41.8.13_2.png,LegendSolRad.png
42,0,0,13,13,39,,+18.54,+4.62,+19.52,+0.50,northarrow.png,0.39.0.13.-41.8.13_1.png,0.39.0.13.-41.8.13_3.png,LegendDirSun.png,0.39.0.13.-41.8.13_2.png,LegendSolRad.png
42,0,84,13,13,52,,+11.23,+4.33,+6.49,+0.45,northarrow.png,-83.6.52.0.13.-41.8.13_1.png,-83.6.52.0.13.-41.8.13_3.png,LegendDirSun.png,-83.6.52.0.13.-41.8.13_2.png,LegendSolRad.png
42,0,42,13,13,52,,+16.78,+4.55,+15.66,+0.48,northarrow.png,-41.8.52.0.13.-41.8.13_1.png,-41.8.52.0.13.-41.8.13_3.png,LegendDirSun.png,-41.8.52.0.13.-41.8.13_2.png,LegendSolRad.png
42,0,0,13,13,52,,+18.54,+4.62,+19.52,+0.50,northarrow.png,0.52.0.13.-41.8.13_1.png,0.52.0.13.-41.8.13_3.png,LegendDirSun.png,0.52.0.13.-41.8.13_2.png,LegendSolRad.png
42,84,84,13,26,13,,+18.05,+4.60,+18.69,+0.50,northarrow.png,-83.6.13.-83.6.26.-41.8.13_1.png,-83.6.13.-83.6.26.-41.8.13_3.png,LegendDirSun.png,-83.6.13.-83.6.26.-41.8.13_2.png,LegendSolRad.png
42,84,42,13,26,13,,+18.05,+4.60,+18.70,+0.50,northarrow.png,-41.8.13.-83.6.26.-41.8.13_1.png,-41.8.13.-83.6.26.-41.8.13_3.png,LegendDirSun.png,-41.8.13.-83.6.26.-41.8.13_2.png,LegendSolRad.png
42,84,0,13,26,13,,+18.05,+4.60,+18.71,+0.50,northarrow.png,0.13.-83.6.26.-41.8.13_1.png,0.13.-83.6.26.-41.8.13_3.png,LegendDirSun.png,0.13.-83.6.26.-41.8.13_2.png,LegendSolRad.png
42,84,84,13,26,26,,+17.79,+4.59,+18.12,+0.49,northarrow.png,-83.6.26.-83.6.26.-41.8.13_1.png,-83.6.26.-83.6.26.-41.8.13_3.png,LegendDirSun.png,-83.6.26.-83.6.26.-41.8.13_2.png,LegendSolRad.png
42,84,42,13,26,26,,+18.04,+4.60,+18.67,+0.50,northarrow.png,-41.8.26.-83.6.26.-41.8.13_1.png,-41.8.26.-83.6.26.-41.8.13_3.png,LegendDirSun.png,-41.8.26.-83.6.26.-41.8.13_2.png,LegendSolRad.png
42,84,0,13,26,26,,+18.05,+4.60,+18.71,+0.50,northarrow.png,0.26.-83.6.26.-41.8.13_1.png,0.26.-83.6.26.-41.8.13_3.png,LegendDirSun.png,0.26.-83.6.26.-41.8.13_2.png,LegendSolRad.png
42,84,84,13,26,39,,+15.44,+4.50,+13.76,+0.48,northarrow.png,-83.6.39.-83.6.26.-41.8.13_1.png,-83.6.39.-83.6.26.-41.8.13_3.png,LegendDirSun.png,-83.6.39.-83.6.26.-41.8.13_2.png,LegendSolRad.png
42,84,42,13,26,39,,+17.92,+4.59,+18.36,+0.50,northarrow.png,-41.8.39.-83.6.26.-41.8.13_1.png,-41.8.39.-83.6.26.-41.8.13_3.png,LegendDirSun.png,-41.8.39.-83.6.26.-41.8.13_2.png,LegendSolRad.png
42,84,0,13,26,39,,+18.05,+4.60,+18.71,+0.50,northarrow.png,0.39.-83.6.26.-41.8.13_1.png,0.39.-83.6.26.-41.8.13_3.png,LegendDirSun.png,0.39.-83.6.26.-41.8.13_2.png,LegendSolRad.png
42,84,84,13,26,52,,+10.78,+4.31,+5.98,+0.44,northarrow.png,-83.6.52.-83.6.26.-41.8.13_1.png,-83.6.52.-83.6.26.-41.8.13_3.png,LegendDirSun.png,-83.6.52.-83.6.26.-41.8.13_2.png,LegendSolRad.png
42,84,42,13,26,52,,+16.33,+4.53,+15.14,+0.48,northarrow.png,-41.8.52.-83.6.26.-41.8.13_1.png,-41.8.52.-83.6.26.-41.8.13_3.png,LegendDirSun.png,-41.8.52.-83.6.26.-41.8.13_2.png,LegendSolRad.png
42,84,0,13,26,52,,+18.05,+4.60,+18.71,+0.50,northarrow.png,0.52.-83.6.26.-41.8.13_1.png,0.52.-83.6.26.-41.8.13_3.png,LegendDirSun.png,0.52.-83.6.26.-41.8.13_2.png,LegendSolRad.png
42,42,84,13,26,13,,+18.54,+4.62,+19.49,+0.50,northarrow.png,-83.6.13.-41.8.26.-41.8.13_1.png,-83.6.13.-41.8.26.-41.8.13_3.png,LegendDirSun.png,-83.6.13.-41.8.26.-41.8.13_2.png,LegendSolRad.png
42,42,42,13,26,13,,+18.54,+4.62,+19.51,+0.50,northarrow.png,-41.8.13.-41.8.26.-41.8.13_1.png,-41.8.13.-41.8.26.-41.8.13_3.png,LegendDirSun.png,-41.8.13.-41.8.26.-41.8.13_2.png,LegendSolRad.png
42,42,0,13,26,13,,+18.54,+4.62,+19.52,+0.50,northarrow.png,0.13.-41.8.26.-41.8.13_1.png,0.13.-41.8.26.-41.8.13_3.png,LegendDirSun.png,0.13.-41.8.26.-41.8.13_2.png,LegendSolRad.png
42,42,84,13,26,26,,+18.28,+4.61,+18.86,+0.50,northarrow.png,-83.6.26.-41.8.26.-41.8.13_1.png,-83.6.26.-41.8.26.-41.8.13_3.png,LegendDirSun.png,-83.6.26.-41.8.26.-41.8.13_2.png,LegendSolRad.png
42,42,42,13,26,26,,+18.53,+4.62,+19.47,+0.50,northarrow.png,-41.8.26.-41.8.26.-41.8.13_1.png,-41.8.26.-41.8.26.-41.8.13_3.png,LegendDirSun.png,-41.8.26.-41.8.26.-41.8.13_2.png,LegendSolRad.png
42,42,0,13,26,26,,+18.54,+4.62,+19.52,+0.50,northarrow.png,0.26.-41.8.26.-41.8.13_1.png,0.26.-41.8.26.-41.8.13_3.png,LegendDirSun.png,0.26.-41.8.26.-41.8.13_2.png,LegendSolRad.png
42,42,84,13,26,39,,+15.91,+4.51,+14.36,+0.48,northarrow.png,-83.6.39.-41.8.26.-41.8.13_1.png,-83.6.39.-41.8.26.-41.8.13_3.png,LegendDirSun.png,-83.6.39.-41.8.26.-41.8.13_2.png,LegendSolRad.png
42,42,42,13,26,39,,+18.40,+4.61,+19.08,+0.50,northarrow.png,-41.8.39.-41.8.26.-41.8.13_1.png,-41.8.39.-41.8.26.-41.8.13_3.png,LegendDirSun.png,-41.8.39.-41.8.26.-41.8.13_2.png,LegendSolRad.png
42,42,0,13,26,39,,+18.54,+4.62,+19.52,+0.50,northarrow.png,0.39.-41.8.26.-41.8.13_1.png,0.39.-41.8.26.-41.8.13_3.png,LegendDirSun.png,0.39.-41.8.26.-41.8.13_2.png,LegendSolRad.png
42,42,84,13,26,52,,+11.23,+4.33,+6.49,+0.45,northarrow.png,-83.6.52.-41.8.26.-41.8.13_1.png,-83.6.52.-41.8.26.-41.8.13_3.png,LegendDirSun.png,-83.6.52.-41.8.26.-41.8.13_2.png,LegendSolRad.png
42,42,42,13,26,52,,+16.78,+4.55,+15.66,+0.48,northarrow.png,-41.8.52.-41.8.26.-41.8.13_1.png,-41.8.52.-41.8.26.-41.8.13_3.png,LegendDirSun.png,-41.8.52.-41.8.26.-41.8.13_2.png,LegendSolRad.png
42,42,0,13,26,52,,+18.54,+4.62,+19.52,+0.50,northarrow.png,0.52.-41.8.26.-41.8.13_1.png,0.52.-41.8.26.-41.8.13_3.png,LegendDirSun.png,0.52.-41.8.26.-41.8.13_2.png,LegendSolRad.png
42,0,84,13,26,13,,+18.54,+4.62,+19.49,+0.50,northarrow.png,-83.6.13.0.26.-41.8.13_1.png,-83.6.13.0.26.-41.8.13_3.png,LegendDirSun.png,-83.6.13.0.26.-41.8.13_2.png,LegendSolRad.png
42,0,42,13,26,13,,+18.54,+4.62,+19.51,+0.50,northarrow.png,-41.8.13.0.26.-41.8.13_1.png,-41.8.13.0.26.-41.8.13_3.png,LegendDirSun.png,-41.8.13.0.26.-41.8.13_2.png,LegendSolRad.png
42,0,0,13,26,13,,+18.54,+4.62,+19.52,+0.50,northarrow.png,0.13.0.26.-41.8.13_1.png,0.13.0.26.-41.8.13_3.png,LegendDirSun.png,0.13.0.26.-41.8.13_2.png,LegendSolRad.png
42,0,84,13,26,26,,+18.28,+4.61,+18.86,+0.50,northarrow.png,-83.6.26.0.26.-41.8.13_1.png,-83.6.26.0.26.-41.8.13_3.png,LegendDirSun.png,-83.6.26.0.26.-41.8.13_2.png,LegendSolRad.png
42,0,42,13,26,26,,+18.53,+4.62,+19.47,+0.50,northarrow.png,-41.8.26.0.26.-41.8.13_1.png,-41.8.26.0.26.-41.8.13_3.png,LegendDirSun.png,-41.8.26.0.26.-41.8.13_2.png,LegendSolRad.png
42,0,0,13,26,26,,+18.54,+4.62,+19.52,+0.50,northarrow.png,0.26.0.26.-41.8.13_1.png,0.26.0.26.-41.8.13_3.png,LegendDirSun.png,0.26.0.26.-41.8.13_2.png,LegendSolRad.png
42,0,84,13,26,39,,+15.91,+4.51,+14.36,+0.48,northarrow.png,-83.6.39.0.26.-41.8.13_1.png,-83.6.39.0.26.-41.8.13_3.png,LegendDirSun.png,-83.6.39.0.26.-41.8.13_2.png,LegendSolRad.png
42,0,42,13,26,39,,+18.40,+4.61,+19.08,+0.50,northarrow.png,-41.8.39.0.26.-41.8.13_1.png,-41.8.39.0.26.-41.8.13_3.png,LegendDirSun.png,-41.8.39.0.26.-41.8.13_2.png,LegendSolRad.png
42,0,0,13,26,39,,+18.54,+4.62,+19.52,+0.50,northarrow.png,0.39.0.26.-41.8.13_1.png,0.39.0.26.-41.8.13_3.png,LegendDirSun.png,0.39.0.26.-41.8.13_2.png,LegendSolRad.png
42,0,84,13,26,52,,+11.23,+4.33,+6.49,+0.45,northarrow.png,-83.6.52.0.26.-41.8.13_1.png,-83.6.52.0.26.-41.8.13_3.png,LegendDirSun.png,-83.6.52.0.26.-41.8.13_2.png,LegendSolRad.png
42,0,42,13,26,52,,+16.78,+4.55,+15.66,+0.48,northarrow.png,-41.8.52.0.26.-41.8.13_1.png,-41.8.52.0.26.-41.8.13_3.png,LegendDirSun.png,-41.8.52.0.26.-41.8.13_2.png,LegendSolRad.png
42,0,0,13,26,52,,+18.54,+4.62,+19.52,+0.50,northarrow.png,0.52.0.26.-41.8.13_1.png,0.52.0.26.-41.8.13_3.png,LegendDirSun.png,0.52.0.26.-41.8.13_2.png,LegendSolRad.png
42,84,84,13,39,13,,+14.34,+4.45,+13.50,+0.48,northarrow.png,-83.6.13.-83.6.39.-41.8.13_1.png,-83.6.13.-83.6.39.-41.8.13_3.png,LegendDirSun.png,-83.6.13.-83.6.39.-41.8.13_2.png,LegendSolRad.png
42,84,42,13,39,13,,+14.34,+4.45,+13.51,+0.48,northarrow.png,-41.8.13.-83.6.39.-41.8.13_1.png,-41.8.13.-83.6.39.-41.8.13_3.png,LegendDirSun.png,-41.8.13.-83.6.39.-41.8.13_2.png,LegendSolRad.png
42,84,0,13,39,13,,+14.34,+4.45,+13.52,+0.48,northarrow.png,0.13.-83.6.39.-41.8.13_1.png,0.13.-83.6.39.-41.8.13_3.png,LegendDirSun.png,0.13.-83.6.39.-41.8.13_2.png,LegendSolRad.png
42,84,84,13,39,26,,+14.10,+4.44,+12.99,+0.47,northarrow.png,-83.6.26.-83.6.39.-41.8.13_1.png,-83.6.26.-83.6.39.-41.8.13_3.png,LegendDirSun.png,-83.6.26.-83.6.39.-41.8.13_2.png,LegendSolRad.png
42,84,42,13,39,26,,+14.33,+4.45,+13.48,+0.48,northarrow.png,-41.8.26.-83.6.39.-41.8.13_1.png,-41.8.26.-83.6.39.-41.8.13_3.png,LegendDirSun.png,-41.8.26.-83.6.39.-41.8.13_2.png,LegendSolRad.png
42,84,0,13,39,26,,+14.34,+4.45,+13.52,+0.48,northarrow.png,0.26.-83.6.39.-41.8.13_1.png,0.26.-83.6.39.-41.8.13_3.png,LegendDirSun.png,0.26.-83.6.39.-41.8.13_2.png,LegendSolRad.png
42,84,84,13,39,39,,+11.96,+4.36,+9.08,+0.46,northarrow.png,-83.6.39.-83.6.39.-41.8.13_1.png,-83.6.39.-83.6.39.-41.8.13_3.png,LegendDirSun.png,-83.6.39.-83.6.39.-41.8.13_2.png,LegendSolRad.png
42,84,42,13,39,39,,+14.21,+4.45,+13.22,+0.47,northarrow.png,-41.8.39.-83.6.39.-41.8.13_1.png,-41.8.39.-83.6.39.-41.8.13_3.png,LegendDirSun.png,-41.8.39.-83.6.39.-41.8.13_2.png,LegendSolRad.png
42,84,0,13,39,39,,+14.34,+4.45,+13.52,+0.48,northarrow.png,0.39.-83.6.39.-41.8.13_1.png,0.39.-83.6.39.-41.8.13_3.png,LegendDirSun.png,0.39.-83.6.39.-41.8.13_2.png,LegendSolRad.png
42,84,84,13,39,52,,+7.51,+4.19,+1.84,+0.43,northarrow.png,-83.6.52.-83.6.39.-41.8.13_1.png,-83.6.52.-83.6.39.-41.8.13_3.png,LegendDirSun.png,-83.6.52.-83.6.39.-41.8.13_2.png,LegendSolRad.png
42,84,42,13,39,52,,+12.80,+4.39,+10.58,+0.46,northarrow.png,-41.8.52.-83.6.39.-41.8.13_1.png,-41.8.52.-83.6.39.-41.8.13_3.png,LegendDirSun.png,-41.8.52.-83.6.39.-41.8.13_2.png,LegendSolRad.png
42,84,0,13,39,52,,+14.34,+4.45,+13.52,+0.48,northarrow.png,0.52.-83.6.39.-41.8.13_1.png,0.52.-83.6.39.-41.8.13_3.png,LegendDirSun.png,0.52.-83.6.39.-41.8.13_2.png,LegendSolRad.png
42,42,84,13,39,13,,+18.47,+4.61,+19.24,+0.50,northarrow.png,-83.6.13.-41.8.39.-41.8.13_1.png,-83.6.13.-41.8.39.-41.8.13_3.png,LegendDirSun.png,-83.6.13.-41.8.39.-41.8.13_2.png,LegendSolRad.png
42,42,42,13,39,13,,+18.47,+4.61,+19.26,+0.50,northarrow.png,-41.8.13.-41.8.39.-41.8.13_1.png,-41.8.13.-41.8.39.-41.8.13_3.png,LegendDirSun.png,-41.8.13.-41.8.39.-41.8.13_2.png,LegendSolRad.png
42,42,0,13,39,13,,+18.47,+4.61,+19.26,+0.50,northarrow.png,0.13.-41.8.39.-41.8.13_1.png,0.13.-41.8.39.-41.8.13_3.png,LegendDirSun.png,0.13.-41.8.39.-41.8.13_2.png,LegendSolRad.png
42,42,84,13,39,26,,+18.21,+4.60,+18.65,+0.50,northarrow.png,-83.6.26.-41.8.39.-41.8.13_1.png,-83.6.26.-41.8.39.-41.8.13_3.png,LegendDirSun.png,-83.6.26.-41.8.39.-41.8.13_2.png,LegendSolRad.png
42,42,42,13,39,26,,+18.46,+4.61,+19.21,+0.50,northarrow.png,-41.8.26.-41.8.39.-41.8.13_1.png,-41.8.26.-41.8.39.-41.8.13_3.png,LegendDirSun.png,-41.8.26.-41.8.39.-41.8.13_2.png,LegendSolRad.png
42,42,0,13,39,26,,+18.47,+4.61,+19.26,+0.50,northarrow.png,0.26.-41.8.39.-41.8.13_1.png,0.26.-41.8.39.-41.8.13_3.png,LegendDirSun.png,0.26.-41.8.39.-41.8.13_2.png,LegendSolRad.png
42,42,84,13,39,39,,+15.85,+4.51,+14.15,+0.48,northarrow.png,-83.6.39.-41.8.39.-41.8.13_1.png,-83.6.39.-41.8.39.-41.8.13_3.png,LegendDirSun.png,-83.6.39.-41.8.39.-41.8.13_2.png,LegendSolRad.png
42,42,42,13,39,39,,+18.33,+4.61,+18.83,+0.50,northarrow.png,-41.8.39.-41.8.39.-41.8.13_1.png,-41.8.39.-41.8.39.-41.8.13_3.png,LegendDirSun.png,-41.8.39.-41.8.39.-41.8.13_2.png,LegendSolRad.png
42,42,0,13,39,39,,+18.47,+4.61,+19.26,+0.50,northarrow.png,0.39.-41.8.39.-41.8.13_1.png,0.39.-41.8.39.-41.8.13_3.png,LegendDirSun.png,0.39.-41.8.39.-41.8.13_2.png,LegendSolRad.png
42,42,84,13,39,52,,+11.17,+4.33,+6.29,+0.45,northarrow.png,-83.6.52.-41.8.39.-41.8.13_1.png,-83.6.52.-41.8.39.-41.8.13_3.png,LegendDirSun.png,-83.6.52.-41.8.39.-41.8.13_2.png,LegendSolRad.png
42,42,42,13,39,52,,+16.72,+4.55,+15.44,+0.48,northarrow.png,-41.8.52.-41.8.39.-41.8.13_1.png,-41.8.52.-41.8.39.-41.8.13_3.png,LegendDirSun.png,-41.8.52.-41.8.39.-41.8.13_2.png,LegendSolRad.png
42,42,0,13,39,52,,+18.47,+4.61,+19.26,+0.50,northarrow.png,0.52.-41.8.39.-41.8.13_1.png,0.52.-41.8.39.-41.8.13_3.png,LegendDirSun.png,0.52.-41.8.39.-41.8.13_2.png,LegendSolRad.png
42,0,84,13,39,13,,+18.54,+4.62,+19.49,+0.50,northarrow.png,-83.6.13.0.39.-41.8.13_1.png,-83.6.13.0.39.-41.8.13_3.png,LegendDirSun.png,-83.6.13.0.39.-41.8.13_2.png,LegendSolRad.png
42,0,42,13,39,13,,+18.54,+4.62,+19.51,+0.50,northarrow.png,-41.8.13.0.39.-41.8.13_1.png,-41.8.13.0.39.-41.8.13_3.png,LegendDirSun.png,-41.8.13.0.39.-41.8.13_2.png,LegendSolRad.png
42,0,0,13,39,13,,+18.54,+4.62,+19.52,+0.50,northarrow.png,0.13.0.39.-41.8.13_1.png,0.13.0.39.-41.8.13_3.png,LegendDirSun.png,0.13.0.39.-41.8.13_2.png,LegendSolRad.png
